date,arena,age_group,home,away,parallel_slot
2027-01-24,Jarhallen,U10,Jar 2,Jar 7,0
2027-01-24,Jarhallen,U10,Jar 3,Frisk Asker 2,1
2027-01-24,Jarhallen,U10,Sandefjord,Frisk Asker 4,2
2027-01-24,Jarhallen,U10,Jar 2,Jar 3,0
2027-01-24,Jarhallen,U10,Jar 7,Sandefjord,1
2027-01-24,Jarhallen,U10,Frisk Asker 2,Frisk Asker 4,2
2027-01-24,Tonsberghallen,U7,Jar 2,Skien,0
2027-01-24,Tonsberghallen,U7,Frisk Asker 3,Holmen 1,1
2027-01-24,Tonsberghallen,U7,Jar 3,Sandefjord,2
2027-01-24,Tonsberghallen,U7,Frisk Asker 2,Jutul 1,3
2027-01-24,Tonsberghallen,U7,Jar 2,Holmen 1,0
2027-01-24,Tonsberghallen,U7,Sandefjord,Skien,1
2027-01-24,Tonsberghallen,U7,Jutul 1,Frisk Asker 3,2
2027-01-24,Tonsberghallen,U7,Frisk Asker 2,Jar 3,3
2027-01-24,Tonsberghallen,U7,Jar 2,Sandefjord,0
2027-01-24,Tonsberghallen,U7,Holmen 1,Jutul 1,1
2027-01-24,Tonsberghallen,U7,Skien,Frisk Asker 2,2
2027-01-24,Tonsberghallen,U7,Frisk Asker 3,Jar 3,3
2027-01-24,Tonsberghallen,U7,Jar 2,Jutul 1,0
2027-01-24,Tonsberghallen,U7,Frisk Asker 2,Sandefjord,1
2027-01-24,Tonsberghallen,U7,Jar 3,Holmen 1,2
2027-01-24,Tonsberghallen,U7,Frisk Asker 3,Skien,3
2027-01-24,Tonsberghallen,U7,Jar 2,Frisk Asker 2,0
2027-01-24,Tonsberghallen,U7,Jutul 1,Jar 3,1
2027-01-24,Tonsberghallen,U7,Sandefjord,Frisk Asker 3,2
2027-01-24,Tonsberghallen,U7,Holmen 1,Skien,3
2027-01-24,Tonsberghallen,U7,Jar 2,Jar 3,0
2027-01-24,Tonsberghallen,U7,Frisk Asker 3,Frisk Asker 2,1
2027-01-24,Tonsberghallen,U7,Skien,Jutul 1,2
2027-01-24,Tonsberghallen,U7,Holmen 1,Sandefjord,3
2027-01-24,Tonsberghallen,U7,Jar 2,Frisk Asker 3,0
2027-01-24,Tonsberghallen,U7,Jar 3,Skien,1
2027-01-24,Tonsberghallen,U7,Frisk Asker 2,Holmen 1,2
2027-01-24,Tonsberghallen,U7,Jutul 1,Sandefjord,3
2027-01-30,Kongsberghallen,JU12,Ringerike 2,Jar/Jutul,0
2027-01-30,Kongsberghallen,JU12,Skien,Tønsberg,1
2027-01-30,Kongsberghallen,JU12,Ringerike 2,Tønsberg,0
2027-01-30,Kongsberghallen,JU12,Skien,Jar/Jutul,1
2027-01-30,Kongsberghallen,JU12,Ringerike 2,Skien,0
2027-01-30,Kongsberghallen,JU12,Tønsberg,Jar/Jutul,1
2027-01-30,Ringerikshallen,U10,Jar 4,Kongsberg,0
2027-01-30,Ringerikshallen,U10,Holmen 2,Jutul 2,1
2027-01-30,Ringerikshallen,U10,Jar 5,Tønsberg 1,2
2027-01-30,Ringerikshallen,U10,Jar 4,Jutul 2,0
2027-01-30,Ringerikshallen,U10,Tønsberg 1,Kongsberg,1
2027-01-30,Ringerikshallen,U10,Jar 5,Holmen 2,2
2027-01-30,Ringerikshallen,U10,Jar 4,Tønsberg 1,0
2027-01-30,Ringerikshallen,U10,Jutul 2,Jar 5,1
2027-01-30,Ringerikshallen,U10,Kongsberg,Holmen 2,2
2027-01-30,Ringerikshallen,U10,Jar 4,Jar 5,0
2027-01-30,Ringerikshallen,U10,Holmen 2,Tønsberg 1,1
2027-01-30,Ringerikshallen,U10,Kongsberg,Jutul 2,2
2027-01-30,Ringerikshallen,U10,Jar 4,Holmen 2,0
2027-01-30,Ringerikshallen,U10,Jar 5,Kongsberg,1
2027-01-30,Ringerikshallen,U10,Tønsberg 1,Jutul 2,2
2027-01-31,Baerum ishall,U9,Jutul 1,Kongsberg,0
2027-01-31,Baerum ishall,U9,Jar 4,Tønsberg,1
2027-01-31,Baerum ishall,U9,Frisk Asker 4,Holmen 4,2
2027-01-31,Baerum ishall,U9,Jar 6,Ringerike 1,3
2027-01-31,Baerum ishall,U9,Jutul 1,Tønsberg,0
2027-01-31,Baerum ishall,U9,Holmen 4,Kongsberg,1
2027-01-31,Baerum ishall,U9,Ringerike 1,Jar 4,2
2027-01-31,Baerum ishall,U9,Jar 6,Frisk Asker 4,3
2027-01-31,Baerum ishall,U9,Jutul 1,Holmen 4,0
2027-01-31,Baerum ishall,U9,Tønsberg,Ringerike 1,1
2027-01-31,Baerum ishall,U9,Kongsberg,Jar 6,2
2027-01-31,Baerum ishall,U9,Jar 4,Frisk Asker 4,3
2027-01-31,Baerum ishall,U9,Jutul 1,Ringerike 1,0
2027-01-31,Baerum ishall,U9,Jar 6,Holmen 4,1
2027-01-31,Baerum ishall,U9,Frisk Asker 4,Tønsberg,2
2027-01-31,Baerum ishall,U9,Jar 4,Kongsberg,3
2027-01-31,Baerum ishall,U9,Jutul 1,Jar 6,0
2027-01-31,Baerum ishall,U9,Ringerike 1,Frisk Asker 4,1
2027-01-31,Baerum ishall,U9,Holmen 4,Jar 4,2
2027-01-31,Baerum ishall,U9,Tønsberg,Kongsberg,3
2027-01-31,Baerum ishall,U9,Jutul 1,Frisk Asker 4,0
2027-01-31,Baerum ishall,U9,Jar 4,Jar 6,1
2027-01-31,Baerum ishall,U9,Kongsberg,Ringerike 1,2
2027-01-31,Baerum ishall,U9,Tønsberg,Holmen 4,3
2027-01-31,Baerum ishall,U9,Jutul 1,Jar 4,0
2027-01-31,Baerum ishall,U9,Frisk Asker 4,Kongsberg,1
2027-01-31,Baerum ishall,U9,Jar 6,Tønsberg,2
2027-01-31,Baerum ishall,U9,Ringerike 1,Holmen 4,3
2027-02-06,Jarhallen,JU10,Ringerike,Frisk Asker 2,0
2027-02-06,Jarhallen,JU10,Skien,Jar/Jutul,1
2027-02-06,Jarhallen,JU10,Frisk Asker 1,Frisk Asker 2,0
2027-02-06,Jarhallen,JU10,Skien,Ringerike,1
2027-02-06,Jarhallen,JU10,Frisk Asker 1,Jar/Jutul,0
2027-02-06,Jarhallen,JU10,Frisk Asker 2,Skien,1
2027-02-06,Jarhallen,JU10,Frisk Asker 1,Skien,0
2027-02-06,Jarhallen,JU10,Ringerike,Jar/Jutul,1
2027-02-06,Jarhallen,JU10,Frisk Asker 1,Ringerike,0
2027-02-06,Jarhallen,JU10,Jar/Jutul,Frisk Asker 2,1
2027-02-06,Jarhallen,JU10,(Pause),Frisk Asker 1,
2027-02-06,Jarhallen,JU10,(Pause),Jar/Jutul,
2027-02-06,Jarhallen,JU10,(Pause),Ringerike,
2027-02-06,Jarhallen,JU10,(Pause),Frisk Asker 2,
2027-02-06,Jarhallen,JU10,(Pause),Skien,
2027-02-06,Holmenkollen ishall,U10,Jar 6,Tønsberg 2,0
2027-02-06,Holmenkollen ishall,U10,Frisk Asker 3,Skien,1
2027-02-06,Holmenkollen ishall,U10,Jutul 1,Ringerike 1,2
2027-02-06,Holmenkollen ishall,U10,Jar 6,Skien,0
2027-02-06,Holmenkollen ishall,U10,Ringerike 1,Tønsberg 2,1
2027-02-06,Holmenkollen ishall,U10,Jutul 1,Frisk Asker 3,2
2027-02-06,Holmenkollen ishall,U10,Jar 6,Ringerike 1,0
2027-02-06,Holmenkollen ishall,U10,Skien,Jutul 1,1
2027-02-06,Holmenkollen ishall,U10,Tønsberg 2,Frisk Asker 3,2
2027-02-06,Holmenkollen ishall,U10,Jar 6,Jutul 1,0
2027-02-06,Holmenkollen ishall,U10,Frisk Asker 3,Ringerike 1,1
2027-02-06,Holmenkollen ishall,U10,Tønsberg 2,Skien,2
2027-02-06,Holmenkollen ishall,U10,Jar 6,Frisk Asker 3,0
2027-02-06,Holmenkollen ishall,U10,Jutul 1,Tønsberg 2,1
2027-02-06,Holmenkollen ishall,U10,Ringerike 1,Skien,2
2027-02-07,Tonsberghallen,U10,Jar 1,Jar 6,0
2027-02-07,Tonsberghallen,U10,Frisk Asker 1,Jar 3,1
2027-02-07,Tonsberghallen,U10,Holmen 1,Ringerike 2,2
2027-02-07,Tonsberghallen,U10,Jar 1,Jar 3,0
2027-02-07,Tonsberghallen,U10,Ringerike 2,Jar 6,1
2027-02-07,Tonsberghallen,U10,Holmen 1,Frisk Asker 1,2
2027-02-07,Tonsberghallen,U10,Jar 1,Ringerike 2,0
2027-02-07,Tonsberghallen,U10,Jar 3,Holmen 1,1
2027-02-07,Tonsberghallen,U10,Jar 6,Frisk Asker 1,2
2027-02-07,Tonsberghallen,U10,Jar 1,Holmen 1,0
2027-02-07,Tonsberghallen,U10,Frisk Asker 1,Ringerike 2,1
2027-02-07,Tonsberghallen,U10,Jar 6,Jar 3,2
2027-02-07,Tonsberghallen,U10,Jar 1,Frisk Asker 1,0
2027-02-07,Tonsberghallen,U10,Holmen 1,Jar 6,1
2027-02-07,Tonsberghallen,U10,Ringerike 2,Jar 3,2
2027-02-07,Jarhallen,U8,Jar 2,Ringerike 1,0
2027-02-07,Jarhallen,U8,Jar 3,Jutul 3,1
2027-02-07,Jarhallen,U8,Frisk Asker 3,Sandefjord,2
2027-02-07,Jarhallen,U8,Holmen 3,Kongsberg,3
2027-02-07,Jarhallen,U8,Jar 2,Jutul 3,0
2027-02-07,Jarhallen,U8,Sandefjord,Ringerike 1,1
2027-02-07,Jarhallen,U8,Kongsberg,Jar 3,2
2027-02-07,Jarhallen,U8,Holmen 3,Frisk Asker 3,3
2027-02-07,Jarhallen,U8,Jar 2,Sandefjord,0
2027-02-07,Jarhallen,U8,Jutul 3,Kongsberg,1
2027-02-07,Jarhallen,U8,Ringerike 1,Holmen 3,2
2027-02-07,Jarhallen,U8,Jar 3,Frisk Asker 3,3
2027-02-07,Jarhallen,U8,Jar 2,Kongsberg,0
2027-02-07,Jarhallen,U8,Holmen 3,Sandefjord,1
2027-02-07,Jarhallen,U8,Frisk Asker 3,Jutul 3,2
2027-02-07,Jarhallen,U8,Jar 3,Ringerike 1,3
2027-02-07,Jarhallen,U8,Jar 2,Holmen 3,0
2027-02-07,Jarhallen,U8,Kongsberg,Frisk Asker 3,1
2027-02-07,Jarhallen,U8,Sandefjord,Jar 3,2
2027-02-07,Jarhallen,U8,Jutul 3,Ringerike 1,3
2027-02-07,Jarhallen,U8,Jar 2,Frisk Asker 3,0
2027-02-07,Jarhallen,U8,Jar 3,Holmen 3,1
2027-02-07,Jarhallen,U8,Ringerike 1,Kongsberg,2
2027-02-07,Jarhallen,U8,Jutul 3,Sandefjord,3
2027-02-07,Jarhallen,U8,Jar 2,Jar 3,0
2027-02-07,Jarhallen,U8,Frisk Asker 3,Ringerike 1,1
2027-02-07,Jarhallen,U8,Holmen 3,Jutul 3,2
2027-02-07,Jarhallen,U8,Kongsberg,Sandefjord,3
2027-02-13,Jarhallen,U9,Jar 1,Frisk Asker 5,0
2027-02-13,Jarhallen,U9,Jar 3,Jutul 2,1
2027-02-13,Jarhallen,U9,Jar 4,Holmen 3,2
2027-02-13,Jarhallen,U9,Frisk Asker 1,Ringerike 3,3
2027-02-13,Jarhallen,U9,Jar 1,Jutul 2,0
2027-02-13,Jarhallen,U9,Holmen 3,Frisk Asker 5,1
2027-02-13,Jarhallen,U9,Ringerike 3,Jar 3,2
2027-02-13,Jarhallen,U9,Frisk Asker 1,Jar 4,3
2027-02-13,Jarhallen,U9,Jar 1,Holmen 3,0
2027-02-13,Jarhallen,U9,Jutul 2,Ringerike 3,1
2027-02-13,Jarhallen,U9,Frisk Asker 5,Frisk Asker 1,2
2027-02-13,Jarhallen,U9,Jar 3,Jar 4,3
2027-02-13,Jarhallen,U9,Jar 1,Ringerike 3,0
2027-02-13,Jarhallen,U9,Frisk Asker 1,Holmen 3,1
2027-02-13,Jarhallen,U9,Jar 4,Jutul 2,2
2027-02-13,Jarhallen,U9,Jar 3,Frisk Asker 5,3
2027-02-13,Jarhallen,U9,Jar 1,Frisk Asker 1,0
2027-02-13,Jarhallen,U9,Ringerike 3,Jar 4,1
2027-02-13,Jarhallen,U9,Holmen 3,Jar 3,2
2027-02-13,Jarhallen,U9,Jutul 2,Frisk Asker 5,3
2027-02-13,Jarhallen,U9,Jar 1,Jar 4,0
2027-02-13,Jarhallen,U9,Jar 3,Frisk Asker 1,1
2027-02-13,Jarhallen,U9,Frisk Asker 5,Ringerike 3,2
2027-02-13,Jarhallen,U9,Jutul 2,Holmen 3,3
2027-02-13,Jarhallen,U9,Jar 1,Jar 3,0
2027-02-13,Jarhallen,U9,Jar 4,Frisk Asker 5,1
2027-02-13,Jarhallen,U9,Frisk Asker 1,Jutul 2,2
2027-02-13,Jarhallen,U9,Ringerike 3,Holmen 3,3
2027-02-14,Baerum ishall,U10,Jar 2,Jar 5,0
2027-02-14,Baerum ishall,U10,Frisk Asker 2,Frisk Asker 4,1
2027-02-14,Baerum ishall,U10,Jar 4,Jar 7,2
2027-02-14,Baerum ishall,U10,Jar 2,Frisk Asker 4,0
2027-02-14,Baerum ishall,U10,Jar 7,Jar 5,1
2027-02-14,Baerum ishall,U10,Jar 4,Frisk Asker 2,2
2027-02-14,Baerum ishall,U10,Jar 2,Jar 7,0
2027-02-14,Baerum ishall,U10,Frisk Asker 4,Jar 4,1
2027-02-14,Baerum ishall,U10,Jar 5,Frisk Asker 2,2
2027-02-14,Baerum ishall,U10,Jar 2,Jar 4,0
2027-02-14,Baerum ishall,U10,Frisk Asker 2,Jar 7,1
2027-02-14,Baerum ishall,U10,Jar 5,Frisk Asker 4,2
2027-02-14,Baerum ishall,U10,Jar 2,Frisk Asker 2,0
2027-02-14,Baerum ishall,U10,Jar 4,Jar 5,1
2027-02-14,Baerum ishall,U10,Jar 7,Frisk Asker 4,2
2027-02-14,Jarhallen,U7,Jar 1,Frisk Asker 1,0
2027-02-14,Jarhallen,U7,Jar 3,Tønsberg,1
2027-02-14,Jarhallen,U7,Frisk Asker 2,Jutul 2,2
2027-02-14,Jarhallen,U7,Holmen 2,Kongsberg,3
2027-02-14,Jarhallen,U7,Jar 1,Tønsberg,0
2027-02-14,Jarhallen,U7,Jutul 2,Frisk Asker 1,1
2027-02-14,Jarhallen,U7,Kongsberg,Jar 3,2
2027-02-14,Jarhallen,U7,Holmen 2,Frisk Asker 2,3
2027-02-14,Jarhallen,U7,Jar 1,Jutul 2,0
2027-02-14,Jarhallen,U7,Tønsberg,Kongsberg,1
2027-02-14,Jarhallen,U7,Frisk Asker 1,Holmen 2,2
2027-02-14,Jarhallen,U7,Jar 3,Frisk Asker 2,3
2027-02-14,Jarhallen,U7,Jar 1,Kongsberg,0
2027-02-14,Jarhallen,U7,Holmen 2,Jutul 2,1
2027-02-14,Jarhallen,U7,Frisk Asker 2,Tønsberg,2
2027-02-14,Jarhallen,U7,Jar 3,Frisk Asker 1,3
2027-02-14,Jarhallen,U7,Jar 1,Holmen 2,0
2027-02-14,Jarhallen,U7,Kongsberg,Frisk Asker 2,1
2027-02-14,Jarhallen,U7,Jutul 2,Jar 3,2
2027-02-14,Jarhallen,U7,Tønsberg,Frisk Asker 1,3
2027-02-14,Jarhallen,U7,Jar 1,Frisk Asker 2,0
2027-02-14,Jarhallen,U7,Jar 3,Holmen 2,1
2027-02-14,Jarhallen,U7,Frisk Asker 1,Kongsberg,2
2027-02-14,Jarhallen,U7,Tønsberg,Jutul 2,3
2027-02-14,Jarhallen,U7,Jar 1,Jar 3,0
2027-02-14,Jarhallen,U7,Frisk Asker 2,Frisk Asker 1,1
2027-02-14,Jarhallen,U7,Holmen 2,Tønsberg,2
2027-02-14,Jarhallen,U7,Kongsberg,Jutul 2,3
2027-02-27,Holmenkollen ishall,U8,Holmen 2,Frisk Asker 3,0
2027-02-27,Holmenkollen ishall,U8,Jar 1,Jutul 1,1
2027-02-27,Holmenkollen ishall,U8,Frisk Asker 1,Tønsberg,2
2027-02-27,Holmenkollen ishall,U8,Ringerike 2,Skien,3
2027-02-27,Holmenkollen ishall,U8,Holmen 2,Jutul 1,0
2027-02-27,Holmenkollen ishall,U8,Tønsberg,Frisk Asker 3,1
2027-02-27,Holmenkollen ishall,U8,Skien,Jar 1,2
2027-02-27,Holmenkollen ishall,U8,Ringerike 2,Frisk Asker 1,3
2027-02-27,Holmenkollen ishall,U8,Holmen 2,Tønsberg,0
2027-02-27,Holmenkollen ishall,U8,Jutul 1,Skien,1
2027-02-27,Holmenkollen ishall,U8,Frisk Asker 3,Ringerike 2,2
2027-02-27,Holmenkollen ishall,U8,Jar 1,Frisk Asker 1,3
2027-02-27,Holmenkollen ishall,U8,Holmen 2,Skien,0
2027-02-27,Holmenkollen ishall,U8,Ringerike 2,Tønsberg,1
2027-02-27,Holmenkollen ishall,U8,Frisk Asker 1,Jutul 1,2
2027-02-27,Holmenkollen ishall,U8,Jar 1,Frisk Asker 3,3
2027-02-27,Holmenkollen ishall,U8,Holmen 2,Ringerike 2,0
2027-02-27,Holmenkollen ishall,U8,Skien,Frisk Asker 1,1
2027-02-27,Holmenkollen ishall,U8,Tønsberg,Jar 1,2
2027-02-27,Holmenkollen ishall,U8,Jutul 1,Frisk Asker 3,3
2027-02-27,Holmenkollen ishall,U8,Holmen 2,Frisk Asker 1,0
2027-02-27,Holmenkollen ishall,U8,Jar 1,Ringerike 2,1
2027-02-27,Holmenkollen ishall,U8,Frisk Asker 3,Skien,2
2027-02-27,Holmenkollen ishall,U8,Jutul 1,Tønsberg,3
2027-02-27,Holmenkollen ishall,U8,Holmen 2,Jar 1,0
2027-02-27,Holmenkollen ishall,U8,Frisk Asker 1,Frisk Asker 3,1
2027-02-27,Holmenkollen ishall,U8,Ringerike 2,Jutul 1,2
2027-02-27,Holmenkollen ishall,U8,Skien,Tønsberg,3
2027-02-27,Ringerikshallen,U9,Ringerike 2,Frisk Asker 4,0
2027-02-27,Ringerikshallen,U9,Jar 2,Holmen 2,1
2027-02-27,Ringerikshallen,U9,Frisk Asker 3,Jar 6,2
2027-02-27,Ringerikshallen,U9,Holmen 1,Jutul 3,3
2027-02-27,Ringerikshallen,U9,Ringerike 2,Holmen 2,0
2027-02-27,Ringerikshallen,U9,Jar 6,Frisk Asker 4,1
2027-02-27,Ringerikshallen,U9,Jutul 3,Jar 2,2
2027-02-27,Ringerikshallen,U9,Holmen 1,Frisk Asker 3,3
2027-02-27,Ringerikshallen,U9,Ringerike 2,Jar 6,0
2027-02-27,Ringerikshallen,U9,Holmen 2,Jutul 3,1
2027-02-27,Ringerikshallen,U9,Frisk Asker 4,Holmen 1,2
2027-02-27,Ringerikshallen,U9,Jar 2,Frisk Asker 3,3
2027-02-27,Ringerikshallen,U9,Ringerike 2,Jutul 3,0
2027-02-27,Ringerikshallen,U9,Holmen 1,Jar 6,1
2027-02-27,Ringerikshallen,U9,Frisk Asker 3,Holmen 2,2
2027-02-27,Ringerikshallen,U9,Jar 2,Frisk Asker 4,3
2027-02-27,Ringerikshallen,U9,Ringerike 2,Holmen 1,0
2027-02-27,Ringerikshallen,U9,Jutul 3,Frisk Asker 3,1
2027-02-27,Ringerikshallen,U9,Jar 6,Jar 2,2
2027-02-27,Ringerikshallen,U9,Holmen 2,Frisk Asker 4,3
2027-02-27,Ringerikshallen,U9,Ringerike 2,Frisk Asker 3,0
2027-02-27,Ringerikshallen,U9,Jar 2,Holmen 1,1
2027-02-27,Ringerikshallen,U9,Frisk Asker 4,Jutul 3,2
2027-02-27,Ringerikshallen,U9,Holmen 2,Jar 6,3
2027-02-27,Ringerikshallen,U9,Ringerike 2,Jar 2,0
2027-02-27,Ringerikshallen,U9,Frisk Asker 3,Frisk Asker 4,1
2027-02-27,Ringerikshallen,U9,Holmen 1,Holmen 2,2
2027-02-27,Ringerikshallen,U9,Jutul 3,Jar 6,3
2027-02-28,Jarhallen,JU8,Jar,Skien,0
2027-02-28,Jarhallen,JU8,Frisk Asker,Ringerike,1
2027-02-28,Jarhallen,JU8,Holmen,Jutul,2
2027-02-28,Jarhallen,JU8,Jar,Ringerike,0
2027-02-28,Jarhallen,JU8,Jutul,Skien,1
2027-02-28,Jarhallen,JU8,Holmen,Frisk Asker,2
2027-02-28,Jarhallen,JU8,Jar,Jutul,0
2027-02-28,Jarhallen,JU8,Ringerike,Holmen,1
2027-02-28,Jarhallen,JU8,Skien,Frisk Asker,2
2027-02-28,Jarhallen,JU8,Jar,Holmen,0
2027-02-28,Jarhallen,JU8,Frisk Asker,Jutul,1
2027-02-28,Jarhallen,JU8,Skien,Ringerike,2
2027-02-28,Jarhallen,JU8,Jar,Frisk Asker,0
2027-02-28,Jarhallen,JU8,Holmen,Skien,1
2027-02-28,Jarhallen,JU8,Jutul,Ringerike,2
2027-03-06,Baerum ishall,U8,Jutul 2,Ringerike 2,0
2027-03-06,Baerum ishall,U8,Jar 2,Jar 3,1
2027-03-06,Baerum ishall,U8,Holmen 1,Jar 4,2
2027-03-06,Baerum ishall,U8,Frisk Asker 2,Holmen 3,3
2027-03-06,Baerum ishall,U8,Jutul 2,Jar 3,0
2027-03-06,Baerum ishall,U8,Jar 4,Ringerike 2,1
2027-03-06,Baerum ishall,U8,Holmen 3,Jar 2,2
2027-03-06,Baerum ishall,U8,Frisk Asker 2,Holmen 1,3
2027-03-06,Baerum ishall,U8,Jutul 2,Jar 4,0
2027-03-06,Baerum ishall,U8,Jar 3,Holmen 3,1
2027-03-06,Baerum ishall,U8,Ringerike 2,Frisk Asker 2,2
2027-03-06,Baerum ishall,U8,Jar 2,Holmen 1,3
2027-03-06,Baerum ishall,U8,Jutul 2,Holmen 3,0
2027-03-06,Baerum ishall,U8,Frisk Asker 2,Jar 4,1
2027-03-06,Baerum ishall,U8,Holmen 1,Jar 3,2
2027-03-06,Baerum ishall,U8,Jar 2,Ringerike 2,3
2027-03-06,Baerum ishall,U8,Jutul 2,Frisk Asker 2,0
2027-03-06,Baerum ishall,U8,Holmen 3,Holmen 1,1
2027-03-06,Baerum ishall,U8,Jar 4,Jar 2,2
2027-03-06,Baerum ishall,U8,Jar 3,Ringerike 2,3
2027-03-06,Baerum ishall,U8,Jutul 2,Holmen 1,0
2027-03-06,Baerum ishall,U8,Jar 2,Frisk Asker 2,1
2027-03-06,Baerum ishall,U8,Ringerike 2,Holmen 3,2
2027-03-06,Baerum ishall,U8,Jar 3,Jar 4,3
2027-03-06,Baerum ishall,U8,Jutul 2,Jar 2,0
2027-03-06,Baerum ishall,U8,Holmen 1,Ringerike 2,1
2027-03-06,Baerum ishall,U8,Frisk Asker 2,Jar 3,2
2027-03-06,Baerum ishall,U8,Holmen 3,Jar 4,3
2027-03-07,Sandefjord ishall,U7,Jar 2,Kongsberg,0
2027-03-07,Sandefjord ishall,U7,Frisk Asker 3,Sandefjord,1
2027-03-07,Sandefjord ishall,U7,Jar 4,Holmen 2,2
2027-03-07,Sandefjord ishall,U7,Tønsberg,Jutul 1,3
2027-03-07,Sandefjord ishall,U7,Jar 2,Sandefjord,0
2027-03-07,Sandefjord ishall,U7,Holmen 2,Kongsberg,1
2027-03-07,Sandefjord ishall,U7,Jutul 1,Frisk Asker 3,2
2027-03-07,Sandefjord ishall,U7,Tønsberg,Jar 4,3
2027-03-07,Sandefjord ishall,U7,Jar 2,Holmen 2,0
2027-03-07,Sandefjord ishall,U7,Sandefjord,Jutul 1,1
2027-03-07,Sandefjord ishall,U7,Kongsberg,Tønsberg,2
2027-03-07,Sandefjord ishall,U7,Frisk Asker 3,Jar 4,3
2027-03-07,Sandefjord ishall,U7,Jar 2,Jutul 1,0
2027-03-07,Sandefjord ishall,U7,Tønsberg,Holmen 2,1
2027-03-07,Sandefjord ishall,U7,Jar 4,Sandefjord,2
2027-03-07,Sandefjord ishall,U7,Frisk Asker 3,Kongsberg,3
2027-03-07,Sandefjord ishall,U7,Jar 2,Tønsberg,0
2027-03-07,Sandefjord ishall,U7,Jutul 1,Jar 4,1
2027-03-07,Sandefjord ishall,U7,Holmen 2,Frisk Asker 3,2
2027-03-07,Sandefjord ishall,U7,Sandefjord,Kongsberg,3
2027-03-07,Sandefjord ishall,U7,Jar 2,Jar 4,0
2027-03-07,Sandefjord ishall,U7,Frisk Asker 3,Tønsberg,1
2027-03-07,Sandefjord ishall,U7,Kongsberg,Jutul 1,2
2027-03-07,Sandefjord ishall,U7,Sandefjord,Holmen 2,3
2027-03-07,Sandefjord ishall,U7,Jar 2,Frisk Asker 3,0
2027-03-07,Sandefjord ishall,U7,Jar 4,Kongsberg,1
2027-03-07,Sandefjord ishall,U7,Tønsberg,Sandefjord,2
2027-03-07,Sandefjord ishall,U7,Jutul 1,Holmen 2,3
2027-03-13,Ringerikshallen,JU8,Ringerike,Skien,0
2027-03-13,Ringerikshallen,JU8,Frisk Asker,Jutul,1
2027-03-13,Ringerikshallen,JU8,Holmen,Jar,2
2027-03-13,Ringerikshallen,JU8,Ringerike,Jutul,0
2027-03-13,Ringerikshallen,JU8,Jar,Skien,1
2027-03-13,Ringerikshallen,JU8,Holmen,Frisk Asker,2
2027-03-13,Ringerikshallen,JU8,Ringerike,Jar,0
2027-03-13,Ringerikshallen,JU8,Jutul,Holmen,1
2027-03-13,Ringerikshallen,JU8,Skien,Frisk Asker,2
2027-03-13,Ringerikshallen,JU8,Ringerike,Holmen,0
2027-03-13,Ringerikshallen,JU8,Frisk Asker,Jar,1
2027-03-13,Ringerikshallen,JU8,Skien,Jutul,2
2027-03-13,Ringerikshallen,JU8,Ringerike,Frisk Asker,0
2027-03-13,Ringerikshallen,JU8,Holmen,Skien,1
2027-03-13,Ringerikshallen,JU8,Jar,Jutul,2
2027-03-14,Sandefjord ishall,U8,Jar 1,Ringerike 1,0
2027-03-14,Sandefjord ishall,U8,Frisk Asker 2,Skien,1
2027-03-14,Sandefjord ishall,U8,Kongsberg,Jutul 3,2
2027-03-14,Sandefjord ishall,U8,Holmen 1,Tønsberg,3
2027-03-14,Sandefjord ishall,U8,Jar 1,Skien,0
2027-03-14,Sandefjord ishall,U8,Jutul 3,Ringerike 1,1
2027-03-14,Sandefjord ishall,U8,Tønsberg,Frisk Asker 2,2
2027-03-14,Sandefjord ishall,U8,Holmen 1,Kongsberg,3
2027-03-14,Sandefjord ishall,U8,Jar 1,Jutul 3,0
2027-03-14,Sandefjord ishall,U8,Skien,Tønsberg,1
2027-03-14,Sandefjord ishall,U8,Ringerike 1,Holmen 1,2
2027-03-14,Sandefjord ishall,U8,Frisk Asker 2,Kongsberg,3
2027-03-14,Sandefjord ishall,U8,Jar 1,Tønsberg,0
2027-03-14,Sandefjord ishall,U8,Holmen 1,Jutul 3,1
2027-03-14,Sandefjord ishall,U8,Kongsberg,Skien,2
2027-03-14,Sandefjord ishall,U8,Frisk Asker 2,Ringerike 1,3
2027-03-14,Sandefjord ishall,U8,Jar 1,Holmen 1,0
2027-03-14,Sandefjord ishall,U8,Tønsberg,Kongsberg,1
2027-03-14,Sandefjord ishall,U8,Jutul 3,Frisk Asker 2,2
2027-03-14,Sandefjord ishall,U8,Skien,Ringerike 1,3
2027-03-14,Sandefjord ishall,U8,Jar 1,Kongsberg,0
2027-03-14,Sandefjord ishall,U8,Frisk Asker 2,Holmen 1,1
2027-03-14,Sandefjord ishall,U8,Ringerike 1,Tønsberg,2
2027-03-14,Sandefjord ishall,U8,Skien,Jutul 3,3
2027-03-14,Sandefjord ishall,U8,Jar 1,Frisk Asker 2,0
2027-03-14,Sandefjord ishall,U8,Kongsberg,Ringerike 1,1
2027-03-14,Sandefjord ishall,U8,Holmen 1,Skien,2
2027-03-14,Sandefjord ishall,U8,Tønsberg,Jutul 3,3
2027-04-10,Jarhallen,U8,Jar 2,Jutul 1,0
2027-04-10,Jarhallen,U8,Jar 4,Holmen 3,1
2027-04-10,Jarhallen,U8,Frisk Asker 1,Holmen 2,2
